aqs_id_full,geoid,area_land
840999999992,360050039005,0.057142
840999999992,360050042002,0.074012
840999999992,360050069002,0.071628
840999999992,360050079003,0.026602
840999999992,360050087003,0.026936
840999999992,360050129011,0.079585
840999999992,360050050023,0.022283
840999999992,360050054004,0.022099
840999999992,360050065004,0.058728
840999999992,360050068003,0.057911
840999999992,360050078003,0.035732
840999999992,360050222002,0.039078
840999999992,360050240002,0.032544
840999999992,360050179021,0.046625
840999999992,360050183022,0.057162
840999999992,360050098004,0.064962
840999999992,360050004002,0.328785
840999999992,360050067002,0.059716
840999999992,360050115021,0.205156
840999999992,360050179011,0.041995
840999999992,360050175005,0.011796
840999999992,360050072004,0.024219
840999999992,360050069001,0.076077
840999999992,360050027011,0.038285
840999999992,360050020023,0.052965
840999999992,360050061004,0.150115
840999999992,360050165001,0.196842
840999999992,360050044002,0.019199
840999999992,360050087005,0.020896
840999999992,360050071002,0.210622
840999999992,360050050012,0.019608
840999999992,360050019032,0.745115
840999999992,360050181022,0.02911
840999999992,360050175002,0.023694
840999999992,360050149003,0.052077
840999999992,360050371003,0.037882
840999999992,360050181011,0.046691
840999999992,360050062004,0.021619
840999999992,360050072003,0.05097
840999999992,360050117020,0
840999999992,360050151002,0.055174
840999999992,360050117012,0.135623
840999999992,360050020022,0.075972
840999999992,360050125002,0.068846
840999999992,360050157002,0.07064
840999999992,360050083004,0.041442
840999999992,360050365021,0.045855
840999999992,360050222003,0.071789
840999999992,360050210025,0.02346
840999999992,360050062005,0.029726
840999999992,360050163001,0.586021
840999999992,360050361004,0.010223
840999999992,360050002003,0.163616
840999999992,360050035001,0.08414
840999999992,360050175003,0.037934
840999999992,360050157003,0.06376
840999999992,360050042007,0.034829
840999999992,360050225003,0.025832
840999999992,360050069004,0.021823
840999999992,360050367001,0.061059
840999999992,360050121012,0.06742
840999999992,360050218004,0.062207
840999999992,360050065001,0.112953
840999999992,360050220001,0.22861
840999999992,360050125001,0.100794
840999999992,360050177023,0.046553
840999999992,360050041001,0.047483
840999999992,360050073003,0.062435
840999999992,360050365012,0.032627
840999999992,360050367002,0.032004
840999999992,360050177013,0.04455
840999999992,360050093020,0
840999999992,360050002002,0.195476
840999999993,360471190002,0.051895
840999999993,360471186002,0.064164
840999999993,360471174001,0.106909
840999999993,360471172022,0.086737
840999999993,360471176011,0.07996
840999999993,360471182021,0.062334
840999999993,360471184001,0.073425
840999999993,360471196001,0.114055
840999999993,360471142011,0.100895
840999999993,360470439001,0.085525
840999999993,360471186001,0.067365
840999999993,360471182012,0.06738
840999999993,360471176012,0.072396
840999999993,360470409003,0.033652
840999999993,360471168001,0.080007
840999999993,360471188002,0.052033
840999999993,360471182011,0.059007
840999999993,360471172021,0.065085
840999999993,360471188001,0.069634
840999999993,360471176021,0.082085
840999999993,360470407001,0.504834
840999999993,360471168002,0.063949
840999999993,360471172011,0.075089
840999999993,360471176022,0.061714
840999999993,360471182022,0.061992
840999999993,360471188003,0.052709
840999999993,360471192001,0.070564
840999999993,360470409001,0.090096
840999999993,360471190001,0.088723
840999999993,360471142021,0.075993
840999999993,360471184003,0.071153
840999999993,360471178001,0.140598
840999999993,360471142022,0.043176
840999999993,360471184002,0.060366
840999999993,360471174002,0.10595
840999999993,360471180001,0.751605
840999999993,360810557001,0.059755
840999999993,360810713041,0.032182
840999999993,360810663011,0.146353
840999999993,360810010001,0.073201
840999999993,360810621003,0.058569
840999999993,360810018001,0.088515
840999999993,360810042001,0.106546
840999999993,360810723003,0.192725
840999999993,360810659001,0.09189
840999999993,360810669001,0.091909
840999999993,360810729002,0.081248
840999999993,360810591003,0.049207
840999999993,360810697021,0.08452
840999999993,360810711002,0.162891
840999999993,360810511002,0.101481
840999999993,360810583002,0.05174
840999999993,360810549001,0.037929
840999999993,360810625001,0.091875
840999999993,360810475002,0.165312
840999999993,360810014002,0.075008
840999999993,360810679001,0.058062
840999999993,360810531001,0.188853
840999999993,360810128001,0.078596
840999999993,360810659002,0.101861
840999999993,360810551001,0.044497
840999999993,360810697024,0.143189
840999999993,360810591002,0.050492
840999999993,360810595022,0.084014
840999999993,360810499004,0.123929
840999999993,360810128002,0.080654
840999999993,360810006001,0.065876
840999999993,360810012003,0.082946
840999999993,360810016002,0.086073
840999999993,360810030001,0.11279
840999999993,360810034001,0.138195
840999999993,360810511001,0.172426
840999999993,360810525001,0.093125
840999999993,360810547001,0.055507
840999999993,360810493021,0.101579
840999999993,360810589003,0.059846
840999999993,360810603001,0.181368
840999999993,360810621001,0.079657
840999999993,360810623001,0.081729
840999999993,360810627002,0.064892
840999999993,360810633011,0.134735
840999999993,360810633021,0.061911
840999999993,360810637001,0.140667
840999999993,360810639002,0.090373
840999999993,360810641011,0.085455
840999999993,360810667012,0.115747
840999999993,360810551002,0.0373
840999999993,360810567003,0.071642
840999999993,360810567001,0.0687
840999999993,360810577003,0.059036
840999999993,360810581001,0.061925
840999999993,360810585002,0.052927
840999999993,360810677001,0.091295
840999999993,360810679002,0.07368
840999999993,360810697013,0.067237
840999999993,360810697011,0.040256
840999999993,360810709002,0.103595
840999999993,360810721005,0.042616
840999999993,360810739004,0.049664
840999999993,360810739003,0.059403
840999999993,360810741004,0.060804
840999999993,360810613014,0.061502
840999999993,360810637002,0.140968
840999999993,360810671002,0.122332
840999999993,360810713052,0.042255
840999999993,360810717014,0.039119
840999999993,360810711001,0.086066
840999999993,360810713042,0.033818
840999999993,360810749002,0.209143
840999999993,360810717011,0.028322
840999999993,360810499001,0.030488
840999999993,360810599002,0.069542
840999999993,360810028002,0.096095
840999999993,360810006003,0.086671
840999999993,360810711003,0.047355
840999999993,360810587001,0.074171
840999999993,360810693002,0.06157
840999999993,360810022001,0.077734
840999999993,360810709001,0.115942
840999999993,360810635001,0.089887
840999999993,360810635002,0.099573
840999999993,360810677002,0.094658
840999999993,360810713043,0.031047
840999999993,360810587002,0.036905
840999999993,360810024001,0.056983
840999999993,360810008002,0.100698
840999999993,360810587003,0.033455
840999999993,360810737002,0.150353
840999999993,360810042002,0.047048
840999999993,360810002001,0.057871
840999999993,360810499002,0.173278
840999999993,360810595011,0.069379
840999999993,360810707001,0.080339
840999999993,360810549002,0.030347
840999999993,360810553001,0.083541
840999999993,360810557003,0.035508
840999999993,360810595021,0.147184
840999999993,360810737001,0.060256
840999999993,360810713051,0.054124
840999999993,360810717022,0.183459
840999999993,360810004002,0.06356
840999999993,360810579002,0.033046
840999999993,360810731001,0.100225
840999999993,360810475001,0.11667
840999999993,360810517002,0.083699
840999999993,360810134002,0.080454
840999999993,360810549003,0.037802
840999999993,360810711004,0.079163
840999999993,360810521001,0.061257
840999999993,360810020001,0.146397
840999999993,360810657021,0.144106
840999999993,360810010002,0.088055
840999999993,360810551004,0.043641
840999999993,360810585003,0.06425
