id,sediff,diff,yhat1,yhat0,se1,se0,date,aqs_id_full,treated,area,name,model,percentchg,observed,bgmean
16949,0.2675684866871437,-0.9570911212836979,8.52980620270076,9.486897323984458,0.18338006538965135,0.19292215179689762,2025-02-06,840340390004,TRUE,cbsa,Union,M3,-0.10088557813986371,6.5,8.25
16951,0.27186186608956403,-0.9594440894972217,8.575434231563266,9.534878321060487,0.18945833241648366,0.19696268546628884,2025-02-06,840340292002,TRUE,cbsa,Ocean,M3,-0.1006246810069948,9.1,8.25
16952,0.26898290567550026,-0.9900425009839938,9.10238426831301,10.092426769297003,0.18582315596341092,0.1940790710723444,2025-02-06,840340310005,TRUE,cbsa,Passaic,M3,-0.09809756598837885,10.6,8.25
16954,0.264918056271342,-0.9676118442034606,8.664421610408702,9.632033454612163,0.1848832111511979,0.19067310557515846,2025-02-06,840340170008,TRUE,cbsa,Hudson,M3,-0.10045769138604199,10.8,8.25
16955,0.2484872751660176,-0.9252268859327094,8.06807763417343,8.993304520106141,0.16945151376422007,0.18028121606060343,2025-02-06,840360870005,TRUE,cbsa,Rockland,M3,-0.10287952374616018,5.1,8.25
16957,0.27622513906694796,-1.01250843761026,9.541463405942228,10.553971843552487,0.1892165434987651,0.20027874317386704,2025-02-06,840340030010,TRUE,cbsa,Bergen,M3,-0.09593624586262377,10.3,8.25
16966,0.24852568529021085,-0.9375372627693548,8.143027346300979,9.080564609070333,0.17327389036166665,0.18138945785323146,2025-02-06,840361192004,TRUE,cbsa,Westchester,M3,-0.10324658246832735,7.6,8.25
16967,0.2555008286908389,-0.9595294383544646,8.540180312053211,9.499709750407675,0.17677885441112165,0.18640737148820177,2025-02-06,840361030009,TRUE,cbsa,Suffolk,M3,-0.10100618477457028,11,8.25
16968,0.2666241882283675,-1.0044282707170877,9.55406915651226,10.558497427229346,0.1845153283642652,0.19394369512960705,2025-02-06,840340171003,TRUE,cbsa,Hudson,M3,-0.09512984945440855,6.6,8.25
16987,0.2977897215451587,-1.1075506201452103,11.656230961125457,12.763781581270669,0.20081590230084628,0.2191973144604399,2025-02-07,840340190001,TRUE,cbsa,Hunterdon,M3,-0.08677292173115914,12.4,12.825
16988,0.30480622331558416,-1.0878599813007963,11.288804581696676,12.376664562997473,0.2047444800103507,0.222563217455914,2025-02-07,840340273001,TRUE,cbsa,Morris,M3,-0.08789605436614745,7.5,12.825
16989,0.3040802816640339,-1.1053468633941252,11.68746983512182,12.792816698515947,0.20207831043581564,0.22525048662831967,2025-02-07,840340230011,TRUE,cbsa,Middlesex,M3,-0.08640371307144211,16.9,12.825
16990,0.3061167316322887,-1.1371388169224024,12.348197480056433,13.485336296978836,0.20874368685540096,0.22430323146922548,2025-02-07,840340392003,TRUE,cbsa,Union,M3,-0.08432409781112832,14.3,12.825
16991,0.30904652561733087,-1.098084750344838,11.453557324828141,12.551642075172978,0.2090236204732687,0.22534993275907106,2025-02-07,840340390004,TRUE,cbsa,Union,M3,-0.08748534604223926,15.3,12.825
16993,0.31937746413882706,-1.126553319468881,11.934658289218257,13.061211608687138,0.21576804368820293,0.23282798837330546,2025-02-07,840340292002,TRUE,cbsa,Ocean,M3,-0.08625182358423773,9.6,12.825
16994,0.3123045460540763,-1.145145745272681,12.609799335060924,13.754945080333606,0.21029697140153647,0.2261520592676164,2025-02-07,840340310005,TRUE,cbsa,Passaic,M3,-0.0832533854976982,14.5,12.825
16996,0.31644005815422077,-1.1461801262886084,12.571404709893438,13.717584836182047,0.21447909983104296,0.2333013037614913,2025-02-07,840340170008,TRUE,cbsa,Hudson,M3,-0.08355553400810019,12.8,12.825
16997,0.29723207466592094,-1.0850518100160544,11.163525809318365,12.24857761933442,0.200667926428983,0.21834693109447695,2025-02-07,840360870005,TRUE,cbsa,Rockland,M3,-0.08858594391427921,9.1,12.825
16999,0.3200306067640695,-1.1714427909006988,13.107881385146587,14.279324176047286,0.21721696579822258,0.23829624328571197,2025-02-07,840340030010,TRUE,cbsa,Bergen,M3,-0.08203769145221342,17.3,12.825
17008,0.30703775890137774,-1.085915234391671,11.259859464767336,12.345774699159008,0.20766389146062847,0.22676619556347014,2025-02-07,840361192004,TRUE,cbsa,Westchester,M3,-0.08795845225214123,8.8,12.825
17009,0.31377224188106967,-1.0927018438934253,11.361054781127386,12.45375662502081,0.21076251474107865,0.23156357978336334,2025-02-07,840361030009,TRUE,cbsa,Suffolk,M3,-0.08774074175322175,15.6,12.825
17010,0.31182983484931054,-1.188606766112478,13.635707105721695,14.824313871834173,0.21174179890317735,0.2327444783073091,2025-02-07,840340171003,TRUE,cbsa,Hudson,M3,-0.08017954668180638,15.2,12.825
17029,0.24574670503166707,-0.8598216742959095,7.053881420066153,7.913703094362062,0.16402323547006062,0.18324402682575758,2025-02-08,840340190001,TRUE,cbsa,Hunterdon,M3,-0.10864972618298883,12.8,7.925
17030,0.24101226941215337,-0.863755539390541,7.057324025005847,7.921079564396387,0.16122664798963846,0.18193401794097447,2025-02-08,840340273001,TRUE,cbsa,Morris,M3,-0.10904517905273206,5.6,7.925
17031,0.24603036442519416,-0.8827043964685031,7.483749145168106,8.36645354163661,0.16667812399176724,0.1823359960696241,2025-02-08,840340230011,TRUE,cbsa,Middlesex,M3,-0.10550520505201207,4.6,7.925
17032,0.2525365846945124,-0.9135924156923605,8.013893646626382,8.927486062318742,0.17063445867436797,0.18643562424334884,2025-02-08,840340392003,TRUE,cbsa,Union,M3,-0.10233479047908729,8.5,7.925
