id,sediff,diff,yhat1,yhat0,se1,se0,date,aqs_id_full,treated,area,name,model,percentchg
16319,0.30017031846421516,-2.5060488089945907,12.024307743255404,14.530356552249994,0.20120202996957778,0.2266374411779345,2025-01-22,840340390004,TRUE,cbsa,Union,M1,-0.17246987711437367
16321,0.30219538938509816,-2.434206221283633,11.29574374804512,13.729949969328754,0.2027530178439738,0.22735698692322487,2025-01-22,840340292002,TRUE,cbsa,Ocean,M1,-0.17729170366398933
16322,0.29831953870159583,-2.460993424867461,11.57982118400501,14.040814608872472,0.19792634560756373,0.22454253557241996,2025-01-22,840340310005,TRUE,cbsa,Passaic,M1,-0.175274262457133
16324,0.30476322279933926,-2.4771461906834187,11.741745552590281,14.2188917432737,0.20110021183778765,0.22759349064981602,2025-01-22,840340170008,TRUE,cbsa,Hudson,M1,-0.17421513824066084
16325,0.3026361555957456,-2.4702542260870732,11.626212394687604,14.096466620774677,0.20023888950392052,0.22611628041993387,2025-01-22,840360870005,TRUE,cbsa,Rockland,M1,-0.17523924913542052
16327,0.3168795997351167,-2.535320579348592,12.305671680699499,14.84099226004809,0.20918273202548182,0.2369368820699802,2025-01-22,840340030010,TRUE,cbsa,Bergen,M1,-0.17083228229783987
16336,0.3085079380041478,-2.5035038284946523,11.958879189691825,14.462383018186477,0.2011873687040864,0.22817260603311082,2025-01-22,840361192004,TRUE,cbsa,Westchester,M1,-0.173104517101123
16337,0.2971037503301617,-2.4568172644753736,11.517552512771138,13.97436977724651,0.1990736381189861,0.22098924529641598,2025-01-22,840361030009,TRUE,cbsa,Suffolk,M1,-0.17580880595242568
16338,0.3039405891936547,-2.5052326799439832,12.023826733410386,14.52905941335437,0.2028465358728396,0.2249406076160525,2025-01-22,840340171003,TRUE,cbsa,Hudson,M1,-0.17242910285309324
16357,0.3699720037999194,-2.988992260053189,17.709830379443723,20.698822639496914,0.25014893867039606,0.275873894406162,2025-01-23,840340190001,TRUE,cbsa,Hunterdon,M1,-0.14440397466615698
16358,0.3689731433311539,-3.0210281761465625,18.015523572151395,21.036551748297956,0.2461576499514561,0.2770718867935957,2025-01-23,840340273001,TRUE,cbsa,Morris,M1,-0.14360852540345595
16359,0.3734281592716912,-2.988113058193877,17.645337604391194,20.63345066258507,0.24957539470076115,0.27615357490099113,2025-01-23,840340230011,TRUE,cbsa,Middlesex,M1,-0.1448188723766047
16360,0.3698084137882641,-2.9943271755491447,17.75472064040382,20.749047815952967,0.2476221617238691,0.27727309073384787,2025-01-23,840340392003,TRUE,cbsa,Union,M1,-0.14431154634705443
16361,0.3808366838572834,-3.039601402536102,18.254594658939446,21.29419606147555,0.2517999437509262,0.2818736020781887,2025-01-23,840340390004,TRUE,cbsa,Union,M1,-0.14274318662986318
16363,0.37939141098446927,-2.9602632212606412,17.36765873395472,20.327921955215363,0.2518718292503073,0.28152361739778836,2025-01-23,840340292002,TRUE,cbsa,Ocean,M1,-0.14562547159431374
16364,0.37246078539684246,-2.9957653920211653,17.70912016040012,20.70488555242128,0.24999129131720663,0.27880497478841565,2025-01-23,840340310005,TRUE,cbsa,Passaic,M1,-0.1446888167740117
16366,0.36940240205931574,-3.0061320835981573,17.9173324713073,20.923464554905458,0.24956112669098604,0.27509991117719157,2025-01-23,840340170008,TRUE,cbsa,Hudson,M1,-0.14367276870949064
16367,0.36945726663812045,-3.0068821855547445,17.76860149464385,20.775483680198594,0.246945269809922,0.27782964899699314,2025-01-23,840360870005,TRUE,cbsa,Rockland,M1,-0.14473223496695994
